hhid,ACCOUNT_TYPE,billmonth,contractdt,churn,LINE_COUNT,TOTAL_REV_AMT_MAR07,TOTAL_REV_AMT_APR07,TOTAL_REV_AMT_MAY07,TOTAL_REV_AMT_JUN07,TOTAL_REV_AMT_JUL07,TOTAL_REV_AMT_AUG07,TOTAL_REV_AMT_SEP07,TOTAL_REV_AMT_OCT07,TOTAL_REV_AMT_NOV07,TOTAL_REV_AMT_DEC07,TOTAL_REV_AMT_JAN08,TOTAL_REV_AMT_FEB08,TOTAL_REV_AMT_MAR08,TOTAL_REV_AMT_APR08,TOTAL_REV_AMT_MAY08,t2
216959507,I,Aug 07,01/22/2006,1,1,38,42.5,49.939971924,61,38,,,135.40991211,26.659988403,26.659988403,,,,,,19
252906244,I,Jun 07,07/24/2004,1,2,156.5,66.5,30.899993896,29.399993896,,,,,,,,,,,,35
217466888,B,Sep 07,09/20/2007,0,4,54.389984131,54.389984131,54.389984131,79.889953613,66.739990234,86.909973145,165.76989746,84.33996582,280.44995117,59.389984131,62.389984131,63.979980469,60.889984131,59.389984131,60.889984131,0
187679419,I,JAN 08,07/25/2004,1,0,49.839996338,74.869995117,50.589996338,79.209960938,49.839996338,80.459960938,49.339996338,93.019958496,56.329986572,49.339996338,48.339996338,,,,,42
246662984,I,Jul 07,03/31/2006,0,4,35.949981689,45.849975586,40.899993896,40.899993896,40.899993896,40.899993896,40.899993896,51.899993896,49.899993896,47.899993896,46.899993896,40.899993896,40.899993896,45.929992676,40.939971924,16
256030880,I,FEB 08,01/14/2006,1,0,64.719970703,64.319946289,63.569976807,63.869995117,63.569976807,63.269989014,64.269958496,68.869995117,63.869995117,63.869995117,64.269958496,73.299987793,,,,25
217475072,I,Jun 07,07/29/2004,1,0,108.41998291,108.41998291,108.41998291,113.87994385,94.939941406,98.109985352,94.939941406,94.939941406,94.939941406,94.939941406,95.939941406,94.939941406,,84.929992676,71.439941406,35
252694331,I,JAN 08,01/30/2006,1,0,48.949981689,45.949981689,45.949981689,45.949981689,58.209991455,47.449981689,47.449981689,45.949981689,45.949981689,47.649993896,45.949981689,,,,,24
253750395,I,Mar 08,08/10/2005,0,2,45.559997559,65.449951172,28.189987183,78.559997559,110.98999023,59.929992676,50.959991455,68.209960938,155.14990234,27.5,90.979980469,90.979980469,75.389953613,85.709960938,65.00994873,31
217477305,I,Jul 07,07/30/2004,1,0,77.289978027,59.989990234,59.989990234,81.989990234,,,70.33996582,69.939941406,66.33996582,67.939941406,8.7999954224,113.25994873,78.149963379,78.889953613,107.64996338,36
128992881,I,May 08,06/11/2006,0,2,15.449996948,17.099990845,16.399993896,19.199996948,18.129989624,16.599990845,17.399993896,40.599975586,56.879974365,38.279998779,38.279998779,48.5,31.609985352,31.609985352,57.449981689,23
217481532,I,FEB 08,03/31/2006,0,2,45.949981689,45.949981689,45.949981689,45.949981689,82.83996582,45.949981689,45.949981689,45.949981689,65.949951172,77.549987793,84.25,58.349975586,45.949981689,45.949981689,94.899963379,23
251969126,I,Jul 07,07/31/2004,1,0,78.879943848,86.209960938,73.379943848,76.379943848,,,67.33996582,43.599975586,41.199981689,126.12994385,66.519958496,35.989990234,61.659973145,35.989990234,35.989990234,36
53435262,I,May 08,08/01/2004,1,4,26,26,26,26,26,26,26,26,26,26,26,26,33.319976807,29.989990234,,45
187697383,I,Mar 08,09/01/2007,1,0,50.159973145,94.989990234,61.389984131,72.769958496,82.639953613,57.889984131,118.61999512,113.08996582,112.08996582,82.689941406,80.889953613,280.97998047,,,,6
53809607,I,Mar 08,03/26/2006,1,1,17.489990234,17.63999939,34.649993896,23.129989624,22.439987183,34.859985352,22.439987183,22.439987183,22.439987183,51.039978027,39.439971924,35.469970703,23.269989014,,,24
187671478,I,Nov 07,12/09/2006,0,2,45.899993896,70.379943848,46.149993896,70.739990234,45.899993896,45.899993896,45.899993896,116.36999512,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,76.5,11
252916310,I,Dec 07,10/31/2007,0,1,65.819946289,65.819946289,65.819946289,65.819946289,68.369995117,65.819946289,65.819946289,65.819946289,82.739990234,82.5,173.86999512,75.389953613,70.889953613,71.389953613,71.139953613,2
247701630,B,Jul 07,06/05/2006,0,5,25.709991455,32.5,43.319976807,21.659988403,21.659988403,43.059997559,26.229995728,25,,,,,,,,13
129001862,I,May 08,06/08/2006,0,2,41.649993896,42.649993896,42.549987793,44.649993896,45.059997559,39.939971924,34.939971924,35.439971924,35.439971924,35.189971924,35.439971924,35.439971924,35.939971924,35.939971924,35.689971924,23
217474177,I,Aug 07,07/18/2007,1,0,23.309997559,23.309997559,23.309997559,28.309997559,59.989990234,,,,,,,,,,,1
129007117,I,Apr 08,12/02/2007,0,2,79.889953613,79.889953613,78.389953613,84.389953613,78.389953613,45.689971924,31.729995728,29.939987183,28.439987183,54.979980469,52.379974365,154.15991211,116.65997314,106.28997803,111.77996826,4
243035087,I,Apr 08,10/30/2007,0,3,49.949981689,49.949981689,49.949981689,49.949981689,49.949981689,49.949981689,94.049987793,82.5,62.079986572,43.279998779,106.14996338,45,45,45.199981689,34.629974365,6
254300031,I,FEB 08,08/07/2004,1,0,45.899993896,46.199981689,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,204.16992188,130.69995117,140.44995117,134.84997559,83.449951172,67.149963379,79.139953613,115.94995117,42
247618376,I,FEB 08,01/25/2008,1,2,23.789993286,18.689987183,21.38999939,20.739990234,47,39.689971924,38.399993896,66.199951172,39.799987793,48.299987793,56.5,,,,88,1
224743920,I,JAN 08,04/27/2007,0,4,32.899993896,61.049987793,113.67999268,80.789978027,420.68994141,289.40991211,0,95.33996582,35.939971924,29.989990234,44.289978027,59.899993896,34.989990234,34.989990234,34.989990234,9
131149811,I,Aug 07,08/10/2004,1,4,39.279998779,39.279998779,184.98999023,41.949981689,41.949981689,,,,,93.019958496,103.33996582,110.59997559,70.389953613,202.0098877,153.12988281,36
249055352,I,Apr 08,04/25/2006,0,4,28.38999939,28.38999939,28.38999939,28.38999939,28.38999939,60.66998291,35.899993896,35.899993896,35.899993896,42.5,35.899993896,35.899993896,35.899993896,35.899993896,35.899993896,24
217503729,I,Nov 07,05/27/2006,0,3,35.889984131,53.629974365,28.159988403,27.559997559,29.959991455,29.859985352,28.259994507,28.059997559,27.859985352,29.459991455,27.459991455,27.859985352,28.459991455,27.659988403,27.659988403,18
247221466,I,Jun 07,05/18/2006,0,4,31.449996948,31.449996948,28.449996948,28.449996948,28.449996948,28.449996948,28.449996948,28.449996948,29.949996948,29.949996948,28.449996948,28.449996948,28.449996948,28.449996948,29.949996948,13
55110226,I,Sep 07,07/31/2006,0,4,23.699996948,110.27996826,23.089996338,22.789993286,23.38999939,22.489990234,22.489990234,22.489990234,22.88999939,22.689987183,23.289993286,22.489990234,22.489990234,23.089996338,44.979980469,14
169809694,B,Oct 07,12/28/2006,1,5,78.699951172,80.179992676,71.709960938,67.229980469,64.229980469,64.229980469,64.229980469,64.229980469,,,,,,,,10
254552463,I,JAN 08,08/13/2004,1,0,54.269989014,56.41998291,56.719970703,58.519989014,55.069976807,53.269989014,55.869995117,68.769958496,56.719970703,57.319976807,71.619995117,,,,,41
216064384,B,Mar 08,03/05/2006,1,1,24.599990845,22.799987793,22.799987793,24.269989014,34.839996338,27.799987793,44.399993896,23.399993896,28.399993896,23,41.789978027,27.75,,,,24
253939183,I,FEB 08,08/22/2006,1,0,57.949981689,58.699981689,57.949981689,57.949981689,57.949981689,57.949981689,57.949981689,57.949981689,57.949981689,58.149993896,57.949981689,,,,2.4699993134,18
53679215,I,Sep 07,08/17/2004,1,0,39.949981689,39.949981689,40.639984131,46.849975586,48.959991455,75.069946289,,,,164.05993652,31.75,187.54992676,95.319946289,25.259994507,,37
80000237,B,Jul 07,08/30/2006,1,2,75.699951172,113.07995605,72.369995117,53.939971924,39.939971924,,,,,,,,,,,11
129031490,I,Mar 08,04/13/2006,0,2,40,40,40,40,40,40.399993896,40,40,42,40.399993896,40.399993896,41.399993896,40,40.199981689,41.799987793,23
54330807,I,Apr 08,08/17/2004,1,0,44.449981689,39.949981689,43.639984131,102.13995361,43.949981689,46.609985352,39.949981689,39.949981689,45.949981689,41.449981689,39.949981689,41.449981689,43.639984131,41.449981689,,44
252961332,I,Aug 07,08/18/2004,1,0,45.949981689,45.949981689,45.949981689,45.949981689,45.949981689,,,,,,,,,,,36
252961751,I,Dec 07,05/06/2006,0,3,56.939971924,56.939971924,56.939971924,46.689971924,55.759979248,29.989990234,29.989990234,29.989990234,29.989990234,29.989990234,29.989990234,41.959991455,36.639984131,36.639984131,,19
187303865,I,Jun 07,07/11/2006,0,4,22.939987183,23.319992065,22.939987183,23.589996338,23.439987183,24.939987183,23.819992065,23.439987183,23.439987183,23.439987183,23.629989624,24.269989014,40.689971924,33.389984131,25.129989624,11
187741532,I,May 08,11/07/2007,0,2,80.869995117,81.019958496,81.469970703,122.29998779,180.0098877,62.389984131,41.609985352,42.359985352,62.369995117,68.559997559,47.109985352,51.109985352,45.109985352,46.359985352,59.439971924,6
217514914,I,JAN 08,08/18/2004,1,0,68,179.09997559,168.5,102.9699707,57.439971924,230.85998535,84.779968262,51.489990234,51.479980469,50.189971924,,,,,,41
245747487,I,Dec 07,08/29/2006,0,4,63.099975586,97.149963379,72.399963379,59.349975586,23.099990845,22.5,22.5,22.5,22.5,31.5,22.5,22.5,22.5,22.5,22.5,16
53680943,I,Jun 07,08/18/2004,1,1,64.179992676,68.679992676,66.579956055,,,,,,,,,,,,,34
26701354,B,Oct 07,07/27/2005,1,3,44.859985352,30,30,30,30,30,30,39.109985352,,,73.25,98.50994873,54.039978027,50.989990234,53.389984131,27
252962692,I,Sep 07,07/08/2006,1,0,145.36999512,162.55993652,133.12988281,143.62988281,143.78991699,137.28991699,,,,,,,,,,14
187747073,I,May 08,04/04/2006,1,0,46.269989014,43.269989014,43.269989014,44.769989014,44.769989014,43.269989014,44.649993896,43.269989014,43.269989014,43.269989014,43.269989014,44.769989014,43.269989014,43.269989014,,25
246310041,I,Nov 07,08/21/2007,0,3,18.319992065,18.319992065,18.319992065,19.009994507,18.319992065,18.319992065,17.489990234,17.489990234,61.909973145,43.269989014,43.269989014,43.269989014,43.269989014,43.269989014,46.029998779,3
252929458,I,Jul 07,11/29/2006,0,1,60.819976807,60.819976807,60.819976807,61.819976807,60.819976807,66.049987793,,,186.72998047,109.79998779,289.34985352,51.889984131,331.59985352,51.889984131,51.889984131,8
129868432,I,Dec 07,08/21/2004,0,2,39.949981689,40.099975586,53.66998291,35,144.01989746,101.47998047,100.93994141,90.75,46.989990234,44.989990234,44.989990234,45.789978027,45.189971924,45.589996338,44.989990234,40
218072428,B,Apr 08,08/23/2006,0,7,33.449981689,33.449981689,33.449981689,33.449981689,33.449981689,33.449981689,33.449981689,34.949981689,33.449981689,33.449981689,33.449981689,33.449981689,33.449981689,108.57995605,36.019989014,20
53688939,I,JAN 08,05/01/2006,0,3,35.889984131,47.389984131,49.329986572,26.959991455,26.659988403,27.859985352,26.659988403,26.859985352,26.659988403,26.659988403,26.659988403,26.659988403,26.659988403,26.659988403,35.689971924,20
129047737,B,Aug 07,08/23/2004,1,0,39.949981689,39.949981689,39.949981689,39.949981689,39.949981689,,,46.429992676,100.15997314,44.939971924,34.989990234,35.389984131,34.989990234,35.239990234,37.989990234,36
217522768,I,Aug 07,08/15/2005,0,1,46.199981689,45.899993896,46.199981689,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,45.899993896,46.799987793,46.799987793,45.899993896,45.899993896,45.899993896,24
224303014,I,Jul 07,06/29/2006,1,0,91.159973145,64.979980469,63.029998779,63.629974365,221.89990234,30.899993896,30.899993896,54.589996338,31.299987793,30.899993896,36.899993896,30.899993896,30.899993896,30.899993896,30.899993896,13
187752365,I,Nov 07,07/06/2007,0,2,54.319976807,64.909973145,130.14990234,53.729980469,54.179992676,63.479980469,118.37994385,148.45996094,103.54998779,67.079956055,166.56994629,63.429992676,77.789978027,448.12988281,174.11999512,4
217526221,I,FEB 08,03/17/2006,1,0,47.699981689,49.5,45.899993896,45.899993896,46.799987793,48.599975586,53.159973145,97,64.099975586,66.599975586,99.949951172,134.54992676,,,,23
53466954,I,Aug 07,08/25/2004,1,0,50,50,50,50,50,,,,,,,,,,,36
217107761,I,Dec 07,08/03/2006,0,4,137.5,134.33996582,128.38989258,129.88989258,126.91998291,119.39996338,123.89996338,140.39990234,134.89990234,105.83996582,71.50994873,57.879974365,49.939971924,171.35998535,48.439971924,16
55211096,I,JAN 08,03/20/2006,0,2,28.219985962,69.75,27.919998169,117.10998535,52.689971924,160.44995117,34.609985352,31.609985352,31.859985352,33.109985352,60.179992676,40.439971924,39.939971924,55.839996338,39.939971924,22
252981257,I,Aug 07,08/27/2004,1,0,26.819992065,25.919998169,26.219985962,25.919998169,25.919998169,,,,,,,,,,,36
